environment,p1,p2,block,respvar,Y2,Y3
Env2,P004,P021,C,226.061938320086,188.43452164586,73.8152460587175
Env2,P004,P022,A,512.411769155597,297.949434294075,257.990914343178
Env2,P004,P022,B,354.343043156023,799.825407091277,74.8446461524226
Env2,P004,P022,C,487.782523557346,382.545933905062,201.459402549535
Env2,P004,P023,A,129.158803945438,503.231902746467,210.603176671068
Env2,P004,P023,B,27.6458280612693,23.4086703046303,156.660797930442
Env2,P004,P023,C,818.996639472503,386.567292474975,343.293229322313
Env2,P004,P024,A,327.968139760334,302.024296452756,16.9859854922296
Env2,P004,P024,B,348.845001502908,397.408423782041,143.136994231361
Env2,P004,P024,C,542.21371036523,13.8028897940534,63.2138270316242
Env2,P005,P005,A,601.523962714108,114.500290893766,151.22850182922
Env2,P005,P005,B,273.725882581207,838.457087922075,201.626739553196
Env2,P005,P005,C,565.432687658085,189.604188550967,90.781413895671
Env2,P005,P006,A,196.914521482654,134.68329684452,81.1046619795836
Env2,P005,P006,B,86.7799195149231,51.4353835348258,97.9030625408872
Env2,P005,P006,C,49.5340365955967,177.93055139738,115.298985161629
Env2,P005,P007,A,120.106722708958,380.241394548983,206.662952493269
Env2,P005,P007,B,416.118439787844,982.717016962691,260.091968977532
Env2,P005,P007,C,675.301995534018,596.559353051849,98.0180985735512
Env2,P005,P008,A,91.5208662629654,601.674530223933,184.092211831571
Env2,P005,P008,B,226.775815691739,141.455921022622,168.2962798066
Env2,P005,P008,C,440.28037790666,300.568355694356,258.160679663329
Env2,P005,P009,A,222.055538160601,102.675083401174,273.43222398582
Env2,P005,P009,B,417.223398550153,550.388479326,322.987672382902
Env2,P005,P009,C,95.667151557712,35.1850224505534,103.246849293868
Env2,P005,P010,A,186.276309713864,186.032751666186,106.092759871785
Env2,P005,P010,B,468.667668315369,480.058137042639,66.5960273934002
Env2,P005,P010,C,307.33660154515,438.110684338729,224.096015986461
Env2,P005,P011,A,618.171388039824,202.869804830169,69.7304072772309
Env2,P005,P011,B,112.132997855103,260.306965653785,24.6727374167967
Env2,P005,P011,C,372.381837632612,551.983576143336,116.085006747317
Env2,P005,P012,A,464.438540211549,189.554404557106,30.7995798868525
Env2,P005,P012,B,411.328258000541,292.516969352148,177.934707073278
Env2,P005,P012,C,132.000935936438,692.77718123433,8.09870498934064
Env2,P005,P013,A,382.154322883378,76.5470351032885,159.534331682006
Env2,P005,P013,B,4.47222856924209,484.879411206069,152.553546477629
Env2,P005,P013,C,565.20524835209,633.256321860917,187.769408644178
Env2,P005,P014,A,56.932746038951,196.077837695154,50.4316054638481
Env2,P005,P014,B,83.5362621454892,13.5394323113056,39.6630653963719
Env2,P005,P014,C,184.016414633717,716.999893143461,26.3122064672801
Env2,P005,P015,A,680.29045620514,569.230187295061,207.445506959316
Env2,P005,P015,B,520.509062332153,41.671066996011,289.726036122764
Env2,P005,P015,C,241.934357287141,360.257107502769,219.343766156108
Env2,P005,P016,A,239.523817468251,114.491021694902,39.3092866985218
Env2,P005,P016,B,70.6879057585285,151.611214021472,287.421208813953
Env2,P005,P016,C,475.476950646441,714.528342782641,74.3164171782409
Env2,P005,P017,A,313.661084398515,81.4922067598512,193.559540779221
Env2,P005,P017,B,73.5387687886487,249.971847113806,176.235301148146
Env2,P005,P017,C,41.6237487762753,156.976896936165,186.04180010439
Env2,P005,P018,A,106.909943891863,142.635979017329,296.030810609707
Env2,P005,P018,B,112.026935029923,446.01706045454,108.716519020539
Env2,P005,P018,C,27.1182553650889,613.201083714011,145.847363255606
Env2,P005,P019,A,322.423853962363,676.908486368812,51.069595864247
Env2,P005,P019,B,307.377322830032,78.4135793011962,17.0913398066506
Env2,P005,P019,C,556.630674100123,50.2501308684017,199.270338423668
Env2,P005,P020,A,435.565525430048,361.030804542984,133.388083571735
Env2,P005,P020,B,80.7195056722035,335.120157063312,258.998054917546
Env2,P005,P020,C,104.330661400765,45.2347277457881,124.966627233485
Env2,P005,P021,A,673.69154155699,610.615051726406,142.119534678266
Env2,P005,P021,B,46.3872075432264,230.914040387061,170.503831770176
Env2,P005,P021,C,348.994085298466,414.961656392656,115.22103938051
Env2,P005,P022,A,150.056969795984,387.32609046768,140.109526110368
Env2,P005,P022,B,451.155964532894,435.493594077229,71.7554332779399
Env2,P005,P022,C,420.342305054349,87.6515553611598,118.395688154477
Env2,P005,P023,A,834.064815099109,216.051441827275,360.302041400974
Env2,P005,P023,B,151.059988268741,363.493804846152,23.7016873875301
Env2,P005,P023,C,1045.09119295877,175.644517909502,194.606811138195
Env2,P005,P024,A,208.316437700364,2.46238582943089,201.591735113705
Env2,P005,P024,B,422.673953514565,221.428582478027,218.771632976677
Env2,P005,P024,C,391.664341865271,506.138964158807,257.731956101628
Env2,P006,P006,A,369.007201009457,259.107477383782,454.575899540451
Env2,P006,P006,B,394.125162488859,281.154541428871,223.166538786868
Env2,P006,P006,C,393.88108102396,417.411750230476,111.176442061068
Env2,P006,P007,A,306.219807057661,669.741309761498,38.8408084995418
Env2,P006,P007,B,33.2642329811299,129.924190156098,222.600344766729
Env2,P006,P007,C,261.60688923521,735.889551264463,146.507488137561
Env2,P006,P008,A,2.58549792901674,441.880993387244,152.625414177884
Env2,P006,P008,B,145.1689306477,303.219631008064,221.277642108132
Env2,P006,P008,C,91.163121232142,643.071952538184,132.229145635471
Env2,P006,P009,A,333.161014031647,87.0151994998417,146.152005650546
Env2,P006,P009,B,130.592447451792,245.742802654713,130.442299043302
Env2,P006,P009,C,310.507074122287,349.83656655658,108.439386169677
Env2,P006,P010,A,5.15135831041818,553.055714796052,316.208885281361
Env2,P006,P010,B,51.306505498093,758.731465591548,101.398464936468
Env2,P006,P010,C,479.481248590736,297.524249113401,110.423748400712
Env2,P006,P011,A,338.149059429099,556.794330547167,41.6205865029738
Env2,P006,P011,B,63.8466048275062,6.54947420359599,374.124048031049
Env2,P006,P011,C,350.386303574503,274.377204042785,65.2272777635094
Env2,P006,P012,A,64.3124146083377,836.153354525239,185.551537007978
Env2,P006,P012,B,151.049726795926,537.847569364031,268.169749046706
Env2,P006,P012,C,33.7605558575457,474.582890148019,236.519106706107
Env2,P006,P013,A,217.680267767562,122.491644419118,198.022227495452
Env2,P006,P013,B,3.17571775596266,252.967335398486,233.048041124072
Env2,P006,P013,C,180.17765472433,316.73272466011,255.472923718758
Env2,P006,P014,A,240.40759585236,399.781043404532,167.554522059352
Env2,P006,P014,B,258.991520894935,424.958802283018,159.350410550411
Env2,P006,P014,C,449.717395046479,340.438492433451,15.6128261408171
Env2,P006,P015,A,242.23242955332,111.10435432941,216.498312743195
Env2,P006,P015,B,472.580493763826,935.452700304908,151.584348335288
Env2,P006,P015,C,372.692492163527,496.649659989982,229.274620196342
Env2,P006,P016,A,238.709231564982,330.430585417015,159.355879316124
Env2,P006,P016,B,289.929844709545,236.573387872883,213.051137739243
Env2,P006,P016,C,29.1928696941471,538.007526067362,133.530638401942
Env2,P006,P017,A,28.5184727605062,456.289770205865,37.296004283732
Env2,P006,P017,B,338.445763642729,140.171617698332,195.187318770739
Env2,P006,P017,C,44.7894828949688,468.410950771875,260.097924253225
Env2,P006,P018,A,340.727506050821,615.216219041535,134.559624437286
Env2,P006,P018,B,67.6152198375853,287.236821848815,57.7919875277739
Env2,P006,P018,C,247.001823399616,265.743736223038,154.266157013589
Env2,P006,P019,A,364.162700513755,503.415430039859,160.779701152647
Env2,P006,P019,B,69.2595432815127,415.472455585178,183.069452719145
Env2,P006,P019,C,262.483360474126,212.518119757906,96.454545820366
Env2,P006,P020,A,395.005625229253,238.551748516111,162.08763424216
Env2,P006,P020,B,176.658908199296,162.159623244095,252.052144828755
Env2,P006,P020,C,343.081768834139,203.165021659084,246.979691924248
Env2,P006,P021,A,73.6768044873374,464.002948444782,103.367609011204
Env2,P006,P021,B,195.612409129224,527.27825983199,337.988767553806
Env2,P006,P021,C,21.5793427121349,362.027546069628,352.866316820128
Env2,P006,P022,A,733.587142696492,449.753622890209,180.503982588725
Env2,P006,P022,B,537.98681228822,621.532042909602,18.8683202920247
Env2,P006,P022,C,132.771396153741,279.623912470038,90.3617485269079
Env2,P006,P023,A,176.53495916121,266.951158583561,123.055064826232
Env2,P006,P023,B,579.777928724159,375.246917193298,206.742566285762
Env2,P006,P023,C,249.335820065428,608.190227361256,372.597330096886
Env2,P006,P024,A,404.291802849318,125.474147027713,201.982425133778
Env2,P006,P024,B,272.281760304251,531.459488141855,96.4942394269481
Env2,P006,P024,C,206.706151848089,170.004602793904,355.840859903466
Env2,P007,P007,A,74.9170337273006,336.304327438789,35.2668759137371
Env2,P007,P007,B,158.508680187204,448.759639712423,64.1927821362652
Env2,P007,P007,C,505.423967442085,13.4174268130646,134.865373359992
Env2,P007,P008,A,377.912341730644,327.045303433623,159.229944071745
Env2,P007,P008,B,33.0134291968755,180.243663909576,170.437975112379
Env2,P007,P008,C,104.970812585429,422.7238184742,375.646993210084
Env2,P007,P009,A,48.5993890190746,480.013879432612,459.945090360089
Env2,P007,P009,B,487.355978063241,22.8392939852021,149.99897313648
Env2,P007,P009,C,490.572393167126,474.880965230824,232.259490509759
Env2,P007,P010,A,275.519773068821,279.13998712992,125.943148165679
Env2,P007,P010,B,191.717911860159,312.09940097649,261.341572976954
Env2,P007,P010,C,171.608728203899,569.368674440342,83.9066092897176
Env2,P007,P011,A,122.07135767923,272.153410068434,68.1248464061354
Env2,P007,P011,B,162.95085426001,817.98860708815,179.532241952427
Env2,P007,P011,C,189.57525052297,22.0756761572405,267.970351514914
Env2,P007,P012,A,162.198074927223,235.956921707402,165.672931008538
Env2,P007,P012,B,224.067047372426,627.282412431989,228.932678647775
Env2,P007,P012,C,543.114797703256,576.820273282373,5.17897166535018
Env2,P007,P013,A,343.775096426871,48.6815235830636,263.77350429372
Env2,P007,P013,B,508.404345433771,187.455014520008,383.841632371424
Env2,P007,P013,C,287.801130882226,628.30999706851,146.679699909026
Env2,P007,P014,A,323.292954772634,256.195514637758,338.629448835111
Env2,P007,P014,B,223.039222000345,536.411050222398,196.908041549412
Env2,P007,P014,C,554.712405777639,151.491780468896,38.2260472015743
Env2,P007,P015,A,138.968901321464,504.702887785906,416.913464228577
Env2,P007,P015,B,87.9576676555559,540.095563525292,284.540914985153
Env2,P007,P015,C,200.236460704649,216.937526898538,121.6183451659
Env2,P007,P016,A,233.188875908316,106.457471609349,54.2658246280266
Env2,P007,P016,B,322.325626870943,113.189720898955,211.014253289675
Env2,P007,P016,C,29.4236503336659,343.574643184863,130.431599614901
Env2,P007,P017,A,321.153262020804,73.1067663871998,214.168807315018
Env2,P007,P017,B,121.320538245885,675.194675603883,361.125348166588
Env2,P007,P017,C,318.466571908389,280.656073628431,228.512457312371
Env2,P007,P018,A,151.447045775678,124.319351728127,55.1475375715934
Env2,P007,P018,B,102.740206973611,333.821588097965,250.049484358299
Env2,P007,P018,C,357.847016368713,474.336813189316,326.384776203752
Env2,P007,P019,A,363.696872766775,447.385493555375,282.652372384408
Env2,P007,P019,B,229.131730234233,548.446386066099,212.860894386255
Env2,P007,P019,C,491.210417032957,415.784195068772,134.301613624235
Env2,P007,P020,A,86.1741199448446,495.911308591643,330.137745322374
Env2,P007,P020,B,216.419161040732,135.149141323849,6.05018754467622
Env2,P007,P020,C,494.751689586098,139.211528345087,353.054795773092
Env2,P007,P021,A,241.970561882064,311.843563403872,273.264968162128
Env2,P007,P021,B,442.852289253923,167.398290421198,280.668350833226
Env2,P007,P021,C,234.995382721297,307.876880056384,319.63952615391
Env2,P007,P022,A,315.246108463184,284.684516173662,77.0184366361179
Env2,P007,P022,B,34.7684885775776,590.528972964239,279.014400434579
Env2,P007,P022,C,33.7326423348331,202.340106192387,164.155698551616
Env2,P007,P023,A,601.435056322045,711.324278154581,61.3679303210867
Env2,P007,P023,B,225.154073791646,158.208161675262,245.792657063035
Env2,P007,P023,C,202.578006846731,568.890412320884,127.613984962761
Env2,P007,P024,A,75.9599421034479,26.9578461935431,277.86991418875
Env2,P007,P024,B,105.474100561388,435.841612165585,312.702050211283
Env2,P007,P024,C,121.278240671274,403.910380589023,147.862399230234
Env2,P008,P008,A,203.675606255956,561.600912409381,263.390383553325
Env2,P008,P008,B,11.6339004768321,687.384333055944,239.918240935284
Env2,P008,P008,C,318.105840745095,488.687433920073,281.160736056608
Env2,P008,P009,A,68.2353118236712,455.7513154337,274.444769819869
Env2,P008,P009,B,836.325435526281,335.228255527107,144.422047577152
Env2,P008,P009,C,63.8871796656696,903.930964590834,10.0202936969722
Env2,P008,P010,A,245.63237493113,148.008859902884,201.335444670751
Env2,P008,P010,B,200.975420197558,371.407029306681,252.436478406013
Env2,P008,P010,C,181.921567774233,63.8974660120681,175.79270884291
Env2,P008,P011,A,249.927881896031,0.051008734511911,116.610206911794
Env2,P008,P011,B,474.141020842301,264.089155197673,138.34476146734
Env2,P008,P011,C,142.157077644443,172.908861279717,370.759941601914
Env2,P008,P012,A,351.179028509004,448.48426202507,198.809263939703
Env2,P008,P012,B,123.484709369752,515.694660307288,159.423552797836
Env2,P008,P012,C,327.033894314288,303.329520303186,260.448310639471
Env2,P008,P013,A,309.556268833159,761.858008425102,270.572192147955
Env2,P008,P013,B,219.743623698497,326.27127329775,81.7177104252188
Env2,P008,P013,C,190.89255534101,499.047876277465,372.921884064771
Env2,P008,P014,A,189.074029946776,350.693512832051,264.516390265424
Env2,P008,P014,B,323.087102806531,432.213814383127,251.317673787672
Env2,P008,P014,C,93.5966481540301,405.80637473047,42.181027073972
Env2,P008,P015,A,415.254123639384,63.9871633343243,75.6257749651004
Env2,P008,P015,B,307.216553518229,440.200789959896,172.774567351872
Env2,P008,P015,C,769.564590805906,77.3885650848339,366.329771429017
Env2,P008,P016,A,56.4681480246268,272.568585524137,227.866618126375
Env2,P008,P016,B,115.565694091537,316.146602661879,274.68217465477
Env2,P008,P016,C,193.804651439046,452.441641718738,160.832600787185
Env2,P008,P017,A,417.621463825352,163.717567274438,143.435051076467
Env2,P008,P017,B,528.285226636795,642.25198891179,107.1297126491
Env2,P008,P017,C,166.231711319291,14.9619145755562,188.407808454703
Env2,P008,P018,A,331.499051351515,60.7366588023931,52.8385048775355
Env2,P008,P018,B,363.725459992867,348.038898268458,113.823205174403
Env2,P008,P018,C,482.761011245404,281.740174435329,252.505512919037
Env2,P008,P019,A,271.518585789604,146.808002509812,161.962845371797
Env2,P008,P019,B,531.3620125246,801.249915444178,113.324341893593
Env2,P008,P019,C,237.608203345752,57.6866850128255,101.149708646104
Env2,P008,P020,A,52.668493506779,384.213026295827,16.8460201989679
Env2,P008,P020,B,142.844189939425,417.794537800199,119.445727129834
Env2,P008,P020,C,146.354193402975,541.848999221747,376.50047256215
Env2,P008,P021,A,93.7156323079737,135.698296200089,113.457712667201
Env2,P008,P021,B,371.010058380972,741.307181079326,72.0009754564464
Env2,P008,P021,C,26.2128179793826,383.560374146151,138.251465502789
Env2,P008,P022,A,68.9195748397334,670.590951185986,275.910253366062
Env2,P008,P022,B,169.98696130792,453.485432410779,160.286740489713
Env2,P008,P022,C,89.8422356706551,64.456192529096,262.336675395601
Env2,P008,P023,A,304.089601315132,206.710684915387,292.230354173819
Env2,P008,P023,B,119.464294037192,32.3743971261317,247.124054162046
Env2,P008,P023,C,440.821127908852,425.601448426467,192.022639485804
Env2,P008,P024,A,24.7406346994521,188.729541365828,150.842273171912
Env2,P008,P024,B,361.558641234464,585.146431509309,206.458525256127
Env2,P008,P024,C,123.246394172626,266.803629985551,204.476160091819
Env2,P009,P009,A,227.657944798729,672.725511690301,148.554196010027
Env2,P009,P009,B,180.214873284693,447.786972246821,202.620160773168
Env2,P009,P009,C,354.705394066312,411.95032107685,73.3908385980825
Env2,P009,P010,A,692.945337548926,306.947116778024,196.910799915615
Env2,P009,P010,B,222.704023372978,294.00602357418,30.5821978252042
Env2,P009,P010,C,32.9944872314234,342.610538775384,86.0224778480005
Env2,P009,P011,A,325.338176225448,101.568874378396,218.675063682243
Env2,P009,P011,B,303.041096644729,409.144674452815,261.634966892826
Env2,P009,P011,C,137.635509656999,872.933050343746,167.424522784727
Env2,P009,P012,A,115.062715238108,373.651771843796,188.116701675082
Env2,P009,P012,B,254.189124147551,289.89421607457,107.820673284951
Env2,P009,P012,C,303.532144951648,97.8929818993067,301.954845507281
Env2,P009,P013,A,728.234875748773,543.340932969792,255.893762263915
Env2,P009,P013,B,293.036339428352,768.310916500709,139.398289184093
Env2,P009,P013,C,275.763844986702,272.868849926128,152.436415297393
Env2,P009,P014,A,261.74841264519,267.794872426662,143.821109931654
Env2,P009,P014,B,283.048266602962,395.965360322759,186.167401429759
Env2,P009,P014,C,423.770417395748,484.183181740871,126.842882820714
Env2,P009,P015,A,145.129347592907,574.119395706528,192.732680576865
Env2,P009,P015,B,48.1105476585398,95.8567870381587,52.7671391207613
Env2,P009,P015,C,365.676908162117,724.897047582623,178.637509665101
Env2,P009,P016,A,128.940672647193,283.604743039404,196.42259754769
Env2,P009,P016,B,653.430561793487,657.795438740523,218.439271000772
Env2,P009,P016,C,85.3678092045562,184.144638159022,198.972207694071
Env2,P009,P017,A,1.66573172268943,276.678019016956,245.898022041045
Env2,P009,P017,B,288.664249735887,161.442845084341,124.619895482174
Env2,P009,P017,C,652.135124189127,178.437126234956,25.2598306750542
Env2,P009,P018,A,52.2444578478324,9.85596085120745,45.4142316291842
Env2,P009,P018,B,3.11735327653926,563.011957471575,63.8345590880421
Env2,P009,P018,C,243.295518330101,202.208240185399,236.871042833572
Env2,P009,P019,A,182.104986331522,456.154544441382,287.557546942834
Env2,P009,P019,B,389.073105096553,259.645917470857,210.827668817485
Env2,P009,P019,C,306.037597857781,224.731915295861,209.609116044098
Env2,P009,P020,A,260.791093827566,23.5965051807121,141.617123311046
Env2,P009,P020,B,114.062207709069,470.728106337232,350.950954294162
Env2,P009,P020,C,201.567089131333,697.44212412087,162.190978125494
Env2,P009,P021,A,761.490607309721,630.496289393683,154.342532438649
Env2,P009,P021,B,100.910557662493,142.763996508168,58.2996784644229
Env2,P009,P021,C,692.245577712797,590.386013126404,120.669060013401
Env2,P009,P022,A,227.109730186094,91.0091363604708,94.0774982232981
Env2,P009,P022,B,314.811838407768,472.604484530183,171.023720518031
Env2,P009,P022,C,801.983055137311,280.122208627265,374.178485343877
Env2,P009,P023,A,499.544861568205,813.748777125676,10.5474383279243
Env2,P009,P023,B,229.850281217104,355.085509341465,267.680572613719
Env2,P009,P023,C,171.776838004401,479.354637158371,197.510277298278
Env2,P009,P024,A,470.43438335587,406.191455253845,182.114888627691
Env2,P009,P024,B,96.3870195615401,192.826684065858,187.799531238998
Env2,P009,P024,C,322.375827345612,139.889687030096,9.08211389060158
Env2,P010,P010,A,550.228279968543,398.2536965039,125.529249959838
Env2,P010,P010,B,352.038595215826,318.959085750188,104.023573808735
Env2,P010,P010,C,241.980095146666,492.724948663057,163.571288790491
Env2,P010,P011,A,178.066966589665,316.212499429047,245.190446330503
Env2,P010,P011,B,636.987628685074,489.233351147739,184.843085177389
Env2,P010,P011,C,463.281156988543,110.336864860911,67.0492472553091
Env2,P010,P012,A,336.16293745811,563.802892730777,332.441686714759
Env2,P010,P012,B,289.838562167876,188.342804056535,241.571103334305
Env2,P010,P012,C,250.842606564739,540.088432829825,484.607855162399
Env2,P010,P013,A,590.006045849482,471.611074326264,381.231791580386
Env2,P010,P013,B,40.3327843100272,976.730429807599,305.611391849319
Env2,P010,P013,C,442.185939173609,316.002044512562,159.041738601114
Env2,P010,P014,A,737.244868094534,427.785558444345,191.771085037704
Env2,P010,P014,B,182.546516418127,301.906107195849,104.592521503288
Env2,P010,P014,C,227.390422486475,339.083854222815,81.0714911650732
Env2,P010,P015,A,859.82812758341,51.9198269882107,182.641054333282
Env2,P010,P015,B,649.517714436041,73.688071800725,313.033798518787
Env2,P010,P015,C,323.857673937269,196.936122221341,350.769695334598
Env2,P010,P016,A,378.433515552832,105.362040878049,41.0697183032083
Env2,P010,P016,B,590.30748176905,342.340800521721,181.45890150664
Env2,P010,P016,C,2.96204942261061,521.379640833067,189.156111196949
Env2,P010,P017,A,30.7834449444659,291.761094170386,211.70281358753
Env2,P010,P017,B,177.881418982726,211.559033046289,466.791486278199
Env2,P010,P017,C,564.157158046089,254.838303313473,12.3896517407925
Env2,P010,P018,A,83.6937539180011,555.299144384531,384.083691166001
Env2,P010,P018,B,346.503201438536,213.823464720108,229.456803111384
Env2,P010,P018,C,511.551549327956,729.143786910362,97.2962497496213
Env2,P010,P019,A,480.011421920622,358.254432878542,168.421541520454
Env2,P010,P019,B,48.0299048874231,180.009310852297,25.4461371682737
Env2,P010,P019,C,110.671426357918,364.796084282703,93.2593375745918
Env2,P010,P020,A,10.890199096264,627.676204958371,115.740995167593
Env2,P010,P020,B,105.776677858286,368.325381076801,89.2172290190726
Env2,P010,P020,C,80.6847518154917,741.919202589168,42.1620363668952
Env2,P010,P021,A,123.229471997402,176.512019187311,171.630971827684
Env2,P010,P021,B,753.68833786154,243.969575881302,10.1460004492547
Env2,P010,P021,C,636.394122524699,208.708305724779,358.917627457904
Env2,P010,P022,A,473.88860997169,557.802784723006,175.706334650241
Env2,P010,P022,B,293.376892814365,740.141874146221,141.284668375444
Env2,P010,P022,C,385.607151403719,102.557321740421,108.174106437788
Env2,P010,P023,A,127.642500934332,208.659797470016,101.08506752605
Env2,P010,P023,B,142.300251119185,5.85487266050204,69.8066658082204
Env2,P010,P023,C,11.6697136036605,200.532902389238,82.3738838365625
Env2,P010,P024,A,196.183323904958,133.591601236808,5.33347909790017
Env2,P010,P024,B,155.316591567973,404.4412087727,233.734165267286
Env2,P010,P024,C,85.281260804239,367.064262431779,69.1495828024261
Env2,P011,P011,A,542.556238240774,398.152401920379,307.957873027602
Env2,P011,P011,B,688.392045196121,368.291464826513,148.285556777469
Env2,P011,P011,C,181.852628173231,599.474276885518,173.331328192972
Env2,P011,P012,A,243.079016976317,508.301913332374,237.166425440811
Env2,P011,P012,B,47.1610797458909,460.77452552355,254.915418871984
Env2,P011,P012,C,534.671043127679,112.385114823692,240.779831762736
Env2,P011,P013,A,481.971769593604,668.833071067815,265.820539390681
Env2,P011,P013,B,209.42108198155,435.374618498529,369.974552447431
Env2,P011,P013,C,501.959358652979,1045.60751673838,181.27262021303
Env2,P011,P014,A,40.9453297343349,801.056595625526,223.516575645032
Env2,P011,P014,B,321.810328526598,115.133067970413,74.8850971377229
Env2,P011,P014,C,11.3893589947887,50.9918374460948,10.7149596868444
Env2,P011,P015,A,280.912887392969,611.874620799534,232.690916285628
Env2,P011,P015,B,133.014156278458,256.814255015524,165.639752391805
Env2,P011,P015,C,293.177412243984,592.195546415026,107.00007410994
Env2,P011,P016,A,85.643720044505,291.650245152906,272.162954046949
Env2,P011,P016,B,118.787281098037,119.300915474286,175.078496690677
Env2,P011,P016,C,284.794331850182,517.204622728413,300.343125385068
Env2,P011,P017,A,296.732097801482,319.991605955055,185.719916834782
Env2,P011,P017,B,132.672855970777,388.415046223708,170.900422353525
Env2,P011,P017,C,430.233876971005,607.707257529804,301.435532647683
Env2,P011,P018,A,101.016897182722,219.711844815548,156.427741265813
Env2,P011,P018,B,461.204306482549,604.102188682825,315.296813122442
Env2,P011,P018,C,187.27416314324,181.11074495427,60.0399805484171
Env2,P011,P019,A,596.215309884076,932.341045548698,252.092018179697
Env2,P011,P019,B,217.732226271477,769.891155120306,186.048882174573
Env2,P011,P019,C,281.011499281813,207.967796955008,271.080161778571
Env2,P011,P020,A,249.001736565097,329.540350276289,247.860658606486
Env2,P011,P020,B,208.582242766927,680.305746674653,236.426826242335
Env2,P011,P020,C,404.033195968302,428.41746197898,240.130057943443
Env2,P011,P021,A,366.337560672083,308.530462690341,134.334016516015
Env2,P011,P021,B,199.297971072867,406.40215313902,110.840364968752
Env2,P011,P021,C,322.695833575781,225.168617339488,365.22378753118
Env2,P011,P022,A,314.158731487152,457.795083867245,321.005511936358
Env2,P011,P022,B,77.4961365703291,110.314168434407,26.0467419276927
Env2,P011,P022,C,81.5950058380581,569.615772718063,254.121550111734
Env2,P011,P023,A,114.616808054255,278.093389657899,204.39335348921
Env2,P011,P023,B,316.484349807065,131.118141154875,107.870697519344
Env2,P011,P023,C,36.9823468600727,217.257606228012,405.200916096828
Env2,P011,P024,A,197.221325741471,82.1393306017988,269.484073268577
Env2,P011,P024,B,162.605825753511,243.866880787103,107.874251152172
Env2,P011,P024,C,25.3481778892777,207.517563857177,53.2942840953142
Env2,P012,P012,A,258.427716998397,67.0798488650911,330.474066047393
Env2,P012,P012,B,589.978274278665,820.093906545065,202.928278669003
Env2,P012,P012,C,22.6295349667465,523.162866005416,105.766418369216
Env2,P012,P013,A,54.4529941749766,182.06143120064,43.0401201264195
Env2,P012,P013,B,397.701067474632,371.549542730184,163.890434713231
Env2,P012,P013,C,460.149962130853,63.3657082276025,101.11294780656
Env2,P012,P014,A,573.125812800762,337.337788930692,275.088184868275
Env2,P012,P014,B,417.316244990966,38.2415715142754,304.946884101552
Env2,P012,P014,C,100.512585789922,179.300621370368,78.5638514122668
Env2,P012,P015,A,20.672766908036,164.493149504341,300.369886087821
Env2,P012,P015,B,199.708983522755,248.380883303358,147.645701132941
Env2,P012,P015,C,282.468261147583,304.994006283209,181.740399547019
Env2,P012,P016,A,566.210066786356,28.516208649014,182.358620782708
Env2,P012,P016,B,376.804590388021,162.039991405898,225.735412904367
Env2,P012,P016,C,432.848961164537,116.432751588865,273.651665551217
Env2,P012,P017,A,58.8094568471809,238.276940405882,268.71903969666
Env2,P012,P017,B,119.485076980428,557.937096628232,216.311024573347
Env2,P012,P017,C,4.51652742575446,15.4543970055049,331.478125838234
Env2,P012,P018,A,453.31548771797,222.997213839714,160.877544233025
Env2,P012,P018,B,301.591158289537,302.81982770137,178.661708318327
Env2,P012,P018,C,55.0347086051473,302.988077345727,82.6674494567567
Env2,P012,P019,A,78.0974226637906,575.730567471801,221.242110908002
Env2,P012,P019,B,102.188390811267,331.658472230545,355.943919851862
Env2,P012,P019,C,44.7006264031377,703.501685439017,186.098889473385
Env2,P012,P020,A,65.8083107555528,46.6952566218114,17.3818186329301
Env2,P012,P020,B,62.7866911074621,264.06528215789,150.588862667421
Env2,P012,P020,C,182.437030700697,65.1745451516421,156.415557323737
Env2,P012,P021,A,678.906944462342,86.7341143187436,203.086689288685
Env2,P012,P021,B,466.267301567494,278.54743308805,209.85253450216
Env2,P012,P021,C,208.266948849579,36.3613741994648,249.072145516632
Env2,P012,P022,A,100.982039082273,342.351821869673,188.864583431257
Env2,P012,P022,B,529.335430152606,310.359948499702,84.8250734752254
Env2,P012,P022,C,316.037455632732,305.217383176749,193.802143187416
Env2,P012,P023,A,146.267355515218,100.556949942325,351.016734494337
Env2,P012,P023,B,353.539711984801,262.436237915452,332.176572118827
Env2,P012,P023,C,258.11480187735,532.828146641736,311.160108941155
Env2,P012,P024,A,433.735011684712,437.435912383843,73.6215011729275
Env2,P012,P024,B,92.2253253556713,200.035793132207,37.9485025023975
Env2,P012,P024,C,668.336300152498,424.811371152311,344.904461636398
Env2,P013,P013,A,0.602922896507498,645.076638109951,65.2653293605925
Env2,P013,P013,B,177.414189090751,841.362082965597,149.652820377119
Env2,P013,P013,C,351.560756322407,251.193743197845,218.25655299862
Env2,P013,P014,A,394.44455482702,101.818204281662,322.207110763438
Env2,P013,P014,B,224.81953697743,399.08837927596,311.055326134908
Env2,P013,P014,C,529.495247996074,238.424277691699,136.205019757138
Env2,P013,P015,A,284.922833790347,379.178010968926,280.887472475513
Env2,P013,P015,B,304.81068946137,574.0863038922,263.70878902589
Env2,P013,P015,C,489.765593535389,98.0047476880371,249.308441555892
Env2,P013,P016,A,56.1981986737201,267.025241366451,284.704492896423
Env2,P013,P016,B,35.139287770126,216.158868489767,248.135533315789
